src,dst,id,edge_weight,edge_importance
24,19,13,0.13157924,1
8,19,13,0.11691716,1
6,19,13,0.16208419,2
23,19,13,0.10856012,2
20,19,13,0.14639781,2
3,19,13,0.09985911,2
25,19,13,0.1413178,2
9,19,13,0.10857009,2
17,19,13,0.91173834,2
16,19,13,0.077116795,2
4,19,13,0.90275955,2
7,19,13,0.100210585,2
5,19,13,0.14225799,2
1,19,13,0.10669104,2
2,19,13,0.066723876,2
21,19,13,0.091013834,2
22,19,13,0.08650507,2
10,19,13,0.91064763,2
29,19,13,0.08147514,2
26,19,13,0.07310213,2
0,19,13,0.094493225,2
12,19,13,0.10959929,2
15,19,13,0.062042687,2
27,19,13,0.07298826,2
18,13,13,0.12097599,2
18,14,13,0.08908573,1
18,24,13,0.08879177,1
18,8,13,0.0935174,1
18,6,13,0.079686545,2
18,23,13,0.115257114,2
18,20,13,0.08768785,2
18,3,13,0.079179466,2
18,25,13,0.09587366,2
18,9,13,0.09630228,2
18,17,13,0.14293313,2
18,16,13,0.10794336,2
18,4,13,0.078117214,2
18,7,13,0.13134833,2
18,5,13,0.05628731,2
18,1,13,0.08825706,2
18,2,13,0.089312956,2
18,21,13,0.11726067,2
18,22,13,0.10209044,2
18,10,13,0.12391879,2
18,29,13,0.118592426,2
18,26,13,0.10373747,2
18,0,13,0.46085754,2
18,12,13,0.07126886,2
18,15,13,0.119715355,2
18,27,13,0.124217965,2
11,13,13,0.10095059,2
11,14,13,0.08692472,1
11,24,13,0.0636645,1
11,8,13,0.0990709,1
11,6,13,0.073573664,2
11,23,13,0.116098255,2
11,20,13,0.08285911,2
11,3,13,0.08291948,2
11,25,13,0.09748414,2
11,9,13,0.09508179,2
11,17,13,0.11790528,2
11,16,13,0.12147693,2
11,4,13,0.07547808,2
11,7,13,0.107449,2
11,5,13,0.9293594,2
11,1,13,0.087313086,2
11,2,13,0.10960446,2
11,21,13,0.100256585,2
11,22,13,0.106624216,2
11,10,13,0.11557135,2
11,29,13,0.105749,2
11,26,13,0.08554568,2
11,0,13,0.54701227,2
11,12,13,0.08213247,2
11,15,13,0.12350084,2
11,27,13,0.13325463,2
28,13,13,0.09232007,2
28,14,13,0.09088118,1
28,24,13,0.07089214,1
28,8,13,0.09413285,1
28,6,13,0.083191976,2
28,23,13,0.11966895,2
28,20,13,0.09182909,2
28,3,13,0.073710546,2
28,25,13,0.093183905,2
28,9,13,0.08560568,2
28,17,13,0.13696583,2
28,16,13,0.1042166,2
28,4,13,0.12107944,2
28,7,13,0.11456991,2
28,5,13,0.9309342,2
28,1,13,0.07855681,2
28,2,13,0.10065824,2
28,21,13,0.11138043,2
28,22,13,0.13781318,2
28,10,13,0.11691699,2
28,29,13,0.10018735,2
28,26,13,0.11546441,2
28,0,13,0.6229936,2
28,12,13,0.087185375,2
28,15,13,0.11832286,2
28,27,13,0.11429471,2
19,13,13,0.11084675,2
19,14,13,0.0813941,1
19,24,13,0.083892144,1
19,8,13,0.10096024,1
19,6,13,0.09714716,2
19,23,13,0.10597143,2
19,20,13,0.08601866,2
19,3,13,0.072641544,2
19,25,13,0.09460022,2
19,9,13,0.94958735,2
19,17,13,0.12552999,2
19,16,13,0.11096422,2
19,4,13,0.14182107,2
19,7,13,0.123728715,2
19,5,13,0.0797238,2
19,1,13,0.08193182,2
19,2,13,0.11997544,2
19,21,13,0.11828003,2
19,22,13,0.09385213,2
19,10,13,0.1144792,2
19,29,13,0.100961216,2
19,26,13,0.12590578,2
19,0,13,0.5521161,2
19,12,13,0.095448,2
19,15,13,0.13132028,2
19,27,13,0.115922086,2
7,21,14,0.19129087,0
1,21,14,0.49145547,0
10,21,14,0.19279455,0
24,21,14,0.18909715,0
16,21,14,0.12896293,0
17,28,14,0.16185541,2
31,28,14,0.16871779,2
25,34,14,0.30999073,0
9,34,14,0.3152131,0
5,0,14,0.7227515,0
19,0,14,0.80204093,0
11,0,14,0.7170667,0
27,0,14,0.6876897,0
4,0,14,0.77154845,0
2,0,14,0.7510322,0
3,0,14,0.7384462,0
13,30,14,0.17115392,0
22,30,14,0.163211,0
26,30,14,0.2239932,0
6,30,14,0.13145861,0
29,30,14,0.27318344,0
14,30,14,0.2090685,0
33,30,14,0.23097487,0
32,30,14,0.14669473,0
7,8,14,0.26766822,0
1,8,14,0.42515346,0
10,8,14,0.26686123,0
24,8,14,0.31965187,0
16,8,14,0.32396263,0
12,15,14,0.13915929,1
17,15,14,0.15169857,2
31,15,14,0.14855035,2
25,8,14,0.19878478,0
9,8,14,0.16594808,0
5,8,14,0.16220267,0
19,8,14,0.08734134,0
11,8,14,0.17626713,0
27,8,14,0.19163439,0
4,8,14,0.1428304,0
2,8,14,0.15929888,0
3,8,14,0.10239384,0
13,8,14,0.4543427,0
22,8,14,0.13851684,0
26,8,14,0.120725326,0
6,8,14,0.2549044,0
29,8,14,0.1841149,0
14,8,14,0.09888802,0
33,8,14,0.08749529,0
32,8,14,0.30175313,0
7,23,14,0.19642735,0
1,23,14,0.29022834,0
10,23,14,0.53542274,0
24,23,14,0.24892335,0
16,23,14,0.24188234,0
12,18,14,0.10343904,1
17,18,14,0.1738909,2
31,18,14,0.14324357,2
25,23,14,0.2641186,0
9,23,14,0.22213484,0
5,23,14,0.21488617,0
19,23,14,0.09686015,0
11,23,14,0.13475604,0
27,23,14,0.27346253,0
4,23,14,0.13988376,0
2,23,14,0.15243691,0
3,23,14,0.10798694,0
13,23,14,0.15598403,0
22,23,14,0.13903558,0
26,23,14,0.11583512,0
6,23,14,0.42509824,0
29,23,14,0.15729494,0
14,23,14,0.10245957,0
33,23,14,0.0933836,0
32,23,14,0.17670426,0
7,20,14,0.2012962,1
1,20,14,0.23677182,1
10,20,14,0.39570865,1
24,20,14,0.35873613,1
16,20,14,0.28731975,1
12,20,14,0.39743882,1
17,20,14,0.15689391,2
31,20,14,0.119855724,2
25,20,14,0.11498332,1
9,20,14,0.20535322,1
5,20,14,0.08131408,1
19,20,14,0.09220979,1
11,20,14,0.23996466,1
27,20,14,0.1888503,1
4,20,14,0.19773242,1
2,20,14,0.40585035,1
3,20,14,0.132765,1
13,20,14,0.33009866,1
22,20,14,0.12100426,1
26,20,14,0.10624348,1
6,20,14,0.32460424,1
29,20,14,0.19609083,1
14,20,14,0.14382654,1
33,20,14,0.12008107,1
32,20,14,0.23549868,1
21,7,14,0.29593238,0
21,1,14,0.12754157,0
21,10,14,0.17821771,0
21,24,14,0.18911493,0
21,16,14,0.2053005,0
28,17,14,0.09844268,2
28,31,14,0.114599444,2
34,25,14,0.114357255,0
34,9,14,0.1016321,0
0,5,14,0.1592273,0
0,19,14,0.1376123,0
0,11,14,0.10164317,0
0,27,14,0.09810105,0
0,4,14,0.10128072,0
0,2,14,0.1478492,0
0,3,14,0.117479265,0
30,13,14,0.14330216,0
30,22,14,0.114854865,0
30,26,14,0.08557452,0
30,6,14,0.13092574,0
30,29,14,0.13756286,0
30,14,14,0.105980806,0
30,33,14,0.08411103,0
30,32,14,0.12272027,0
8,7,14,0.09474584,0
8,1,14,0.16579348,0
8,10,14,0.15069671,0
8,24,14,0.07928543,0
8,16,14,0.115228616,0
15,12,14,0.09652623,1
15,17,14,0.096229844,2
15,31,14,0.11562055,2
8,25,14,0.11851434,0
8,9,14,0.1365473,0
8,5,14,0.2110732,0
8,19,14,0.21765888,0
8,11,14,0.15570179,0
8,27,14,0.11515232,0
8,4,14,0.10646639,0
8,2,14,0.18789507,0
8,3,14,0.20909475,0
8,13,14,0.14202933,0
8,22,14,0.18540975,0
8,26,14,0.08631358,0
8,6,14,0.16149917,0
8,29,14,0.1311187,0
8,14,14,0.12266077,0
8,33,14,0.117192246,0
8,32,14,0.1462442,0
23,7,14,0.09979087,0
23,1,14,0.12973167,0
23,10,14,0.1001532,0
23,24,14,0.0808576,0
23,16,14,0.09287033,0
18,12,14,0.119878575,1
18,17,14,0.10793533,2
18,31,14,0.109860174,2
23,25,14,0.12890223,0
23,9,14,0.116421595,0
23,5,14,0.1688181,0
23,19,14,0.14301664,0
23,11,14,0.11660084,0
23,27,14,0.13923243,0
23,4,14,0.17793408,0
23,2,14,0.16425961,0
23,3,14,0.18660532,0
23,13,14,0.16759995,0
23,22,14,0.15427543,0
23,26,14,0.12078455,0
23,6,14,0.17869446,0
23,29,14,0.11219064,0
23,14,14,0.14031835,0
23,33,14,0.14716852,0
23,32,14,0.13588037,0
20,7,14,0.106621556,1
20,1,14,0.088997945,1
20,10,14,0.12637874,1
20,24,14,0.14017352,1
20,16,14,0.11095934,1
20,12,14,0.12070281,1
20,17,14,0.10013518,2
20,31,14,0.109826975,2
20,25,14,0.11778923,1
20,9,14,0.1275689,1
20,5,14,0.14823356,1
20,19,14,0.14993235,1
20,11,14,0.1195002,1
20,27,14,0.11558227,1
20,4,14,0.1060665,1
20,2,14,0.20485623,1
20,3,14,0.15868646,1
20,13,14,0.112666175,1
20,22,14,0.12261032,1
20,26,14,0.12343405,1
20,6,14,0.18371265,1
20,29,14,0.13905758,1
20,14,14,0.0981463,1
20,33,14,0.1788233,1
20,32,14,0.13651346,1
43,31,15,0.0,0
11,6,15,0.0,0
10,6,15,0.0,0
26,50,15,0.0,2
36,45,15,0.0,0
13,45,15,0.0,0
47,45,15,0.0,0
3,49,15,0.0,0
38,49,15,0.0,0
18,49,15,0.0,0
40,49,15,0.0,0
37,49,15,0.0,0
35,49,15,0.0,0
20,49,15,0.0,0
12,49,15,0.0,0
29,30,15,0.0,0
22,30,15,0.0,0
23,46,15,0.0,0
33,46,15,0.0,0
27,31,15,0.0,0
14,50,15,0.0,2
28,50,15,0.0,2
42,45,15,0.0,0
15,2,15,0.9377556,0
26,19,15,0.0,2
44,2,15,0.9350533,0
0,2,15,0.93983406,0
25,2,15,0.9365203,0
7,2,15,0.9402968,0
14,9,15,0.0,2
28,9,15,0.0,2
5,48,15,0.076337636,0
15,48,15,0.07790638,0
26,9,15,0.0,2
44,48,15,0.078134954,0
16,48,15,0.07930637,0
0,48,15,0.07765896,0
25,48,15,0.06410305,0
7,48,15,0.07770094,0
36,4,15,0.0,0
13,4,15,0.0,0
47,4,15,0.0,0
3,39,15,0.0,0
38,39,15,0.0,0
18,39,15,0.0,0
40,39,15,0.0,0
37,39,15,0.0,0
35,39,15,0.0,0
20,39,15,0.0,0
12,39,15,0.0,0
29,32,15,0.0,0
22,32,15,0.0,0
23,21,15,0.0,0
33,21,15,0.0,0
34,39,15,0.0,0
27,1,15,0.0,0
43,1,15,0.0,0
43,8,15,0.0,0
14,19,15,0.0,2
28,19,15,0.0,2
42,4,15,0.0,0
42,41,15,0.0,0
36,41,15,0.0,0
13,41,15,0.0,0
47,41,15,0.0,0
3,51,15,0.0,0
38,51,15,0.0,0
18,51,15,0.0,0
40,51,15,0.0,0
37,51,15,0.0,0
35,51,15,0.0,0
20,51,15,0.0,0
12,51,15,0.0,0
29,24,15,0.0,0
22,24,15,0.0,0
23,17,15,0.0,0
33,17,15,0.0,0
34,51,15,0.0,0
27,8,15,0.0,0
31,43,15,0.0,0
6,11,15,0.0,0
6,10,15,0.0,0
50,26,15,0.0,2
45,36,15,0.0,0
45,13,15,0.0,0
45,47,15,0.0,0
49,3,15,0.0,0
49,38,15,0.0,0
49,18,15,0.0,0
49,40,15,0.0,0
49,37,15,0.0,0
49,35,15,0.0,0
49,20,15,0.0,0
49,12,15,0.0,0
30,29,15,0.0,0
30,22,15,0.0,0
46,23,15,0.0,0
46,33,15,0.0,0
31,27,15,0.0,0
50,14,15,0.0,2
50,28,15,0.0,2
45,42,15,0.0,0
2,15,15,0.077766925,0
19,26,15,0.0,2
2,44,15,0.93422663,0
2,0,15,0.8009298,0
2,25,15,0.93406034,0
2,7,15,0.9343177,0
9,14,15,0.0,2
9,28,15,0.0,2
48,5,15,0.06818425,0
48,15,15,0.059393898,0
9,26,15,0.0,2
48,44,15,0.06362115,0
48,16,15,0.06626135,0
48,0,15,0.8212442,0
48,25,15,0.9342115,0
48,7,15,0.947621,0
4,36,15,0.0,0
4,13,15,0.0,0
4,47,15,0.0,0
39,3,15,0.0,0
39,38,15,0.0,0
39,18,15,0.0,0
39,40,15,0.0,0
39,37,15,0.0,0
39,35,15,0.0,0
39,20,15,0.0,0
39,12,15,0.0,0
32,29,15,0.0,0
32,22,15,0.0,0
21,23,15,0.0,0
21,33,15,0.0,0
39,34,15,0.0,0
1,27,15,0.0,0
1,43,15,0.0,0
8,43,15,0.0,0
19,14,15,0.0,2
19,28,15,0.0,2
4,42,15,0.0,0
41,42,15,0.0,0
41,36,15,0.0,0
41,13,15,0.0,0
41,47,15,0.0,0
51,3,15,0.0,0
51,38,15,0.0,0
51,18,15,0.0,0
51,40,15,0.0,0
51,37,15,0.0,0
51,35,15,0.0,0
51,20,15,0.0,0
51,12,15,0.0,0
24,29,15,0.0,0
24,22,15,0.0,0
17,23,15,0.0,0
17,33,15,0.0,0
51,34,15,0.0,0
8,27,15,0.0,0
8,10,16,0.08140148,1
0,10,16,0.92438173,1
23,10,16,0.10844953,1
3,10,16,0.09535252,1
14,10,16,0.91196984,1
18,10,16,0.9263661,1
20,10,16,0.06685552,1
24,10,16,0.90177107,1
28,22,16,0.9023515,0
19,22,16,0.8169545,0
27,22,16,0.074149586,1
12,16,16,0.09601533,1
11,16,16,0.115666725,1
7,16,16,0.122112855,1
26,16,16,0.09668722,1
9,16,16,0.11532744,1
1,16,16,0.1144021,1
29,16,16,0.116456114,1
17,16,16,0.124009654,1
21,16,16,0.08802582,1
2,16,16,0.15711915,1
25,16,16,0.12250361,1
5,16,16,0.12227842,1
13,16,16,0.0903144,1
8,6,16,0.12864527,2
0,6,16,0.13295768,2
23,6,16,0.11201038,2
3,6,16,0.09871741,2
14,6,16,0.118740425,2
18,6,16,0.09992921,2
20,6,16,0.0929791,2
24,6,16,0.12708119,2
28,6,16,0.62696534,1
19,6,16,0.12141265,1
27,6,16,0.107319005,2
12,6,16,0.0965559,2
11,6,16,0.087573275,2
7,6,16,0.11619275,2
26,6,16,0.11821105,2
9,6,16,0.09861694,2
1,6,16,0.11641415,2
29,6,16,0.096944444,2
17,6,16,0.11635985,2
21,6,16,0.084740594,2
2,6,16,0.32855275,2
25,6,16,0.11556535,2
5,6,16,0.11983831,2
13,6,16,0.09542312,2
8,15,16,0.09098114,2
0,15,16,0.1198676,2
23,15,16,0.08450884,2
3,15,16,0.10442581,2
14,15,16,0.11354077,2
18,15,16,0.07482173,2
20,15,16,0.094931245,2
24,15,16,0.0968033,2
28,15,16,0.799712,1
19,15,16,0.11148902,1
27,15,16,0.104413874,2
12,15,16,0.08752023,2
11,15,16,0.07891726,2
7,15,16,0.09928869,2
26,15,16,0.08650189,2
9,15,16,0.093518496,2
1,15,16,0.10746969,2
29,15,16,0.09745822,2
17,15,16,0.09712034,2
21,15,16,0.084889434,2
2,15,16,0.9218744,2
25,15,16,0.104438715,2
5,15,16,0.09962854,2
13,15,16,0.08970614,2
8,4,16,0.11046559,2
0,4,16,0.12245062,2
23,4,16,0.11098397,2
3,4,16,0.09224536,2
14,4,16,0.09515916,2
18,4,16,0.093420394,2
20,4,16,0.103978105,2
24,4,16,0.11369102,2
28,4,16,0.942545,1
19,4,16,0.10644079,1
27,4,16,0.10348475,2
12,4,16,0.08005111,2
11,4,16,0.09215221,2
7,4,16,0.09998693,2
26,4,16,0.08166967,2
9,4,16,0.10645494,2
1,4,16,0.11503379,2
29,4,16,0.099390544,2
17,4,16,0.10678497,2
21,4,16,0.08491723,2
2,4,16,0.6505609,2
25,4,16,0.100636795,2
5,4,16,0.09581404,2
13,4,16,0.08754316,2
10,8,16,0.106551036,1
10,0,16,0.18409367,1
10,23,16,0.106650196,1
10,3,16,0.10793051,1
10,14,16,0.122502975,1
10,18,16,0.10939701,1
10,20,16,0.11233738,1
10,24,16,0.13315342,1
22,28,16,0.09914247,0
22,19,16,0.13315065,0
22,27,16,0.10710102,1
16,12,16,0.094787054,1
16,11,16,0.10983122,1
16,7,16,0.0911853,1
16,26,16,0.0979752,1
16,9,16,0.0950552,1
16,1,16,0.112011544,1
16,29,16,0.09724081,1
16,17,16,0.10066338,1
16,21,16,0.09653361,1
16,2,16,0.078318544,1
16,25,16,0.10107989,1
16,5,16,0.11234504,1
16,13,16,0.083192416,1
6,8,16,0.06285077,2
6,0,16,0.32968765,2
6,23,16,0.094513796,2
6,3,16,0.102820165,2
6,14,16,0.10198855,2
6,18,16,0.093792886,2
6,20,16,0.105680756,2
6,24,16,0.10777282,2
6,28,16,0.090069145,1
6,19,16,0.09677384,1
6,27,16,0.08958049,2
6,12,16,0.09464536,2
6,11,16,0.11123154,2
6,7,16,0.107557364,2
6,26,16,0.09450833,2
6,9,16,0.115120776,2
6,1,16,0.109128885,2
6,29,16,0.10537613,2
6,17,16,0.10452701,2
6,21,16,0.08652853,2
6,2,16,0.085930526,2
6,25,16,0.122034006,2
6,5,16,0.10206786,2
6,13,16,0.0872787,2
15,8,16,0.09092517,2
15,0,16,0.5031608,2
15,23,16,0.07186701,2
15,3,16,0.10154631,2
15,14,16,0.09993197,2
15,18,16,0.10327032,2
15,20,16,0.08891183,2
15,24,16,0.107015766,2
15,28,16,0.09062447,1
15,19,16,0.10310955,1
15,27,16,0.10770322,2
15,12,16,0.10361216,2
15,11,16,0.11542687,2
15,7,16,0.1316734,2
15,26,16,0.10789633,2
15,9,16,0.13061203,2
15,1,16,0.094701946,2
15,29,16,0.09763067,2
15,17,16,0.107918724,2
15,21,16,0.1074257,2
15,2,16,0.08332087,2
15,25,16,0.09215875,2
15,5,16,0.08882542,2
15,13,16,0.10409624,2
4,8,16,0.09397511,2
4,0,16,0.35606387,2
4,23,16,0.093290515,2
4,3,16,0.09334155,2
4,14,16,0.08013601,2
4,18,16,0.09841712,2
4,20,16,0.1027552,2
4,24,16,0.11242058,2
4,28,16,0.098347925,1
4,19,16,0.10859201,1
4,27,16,0.1112042,2
4,12,16,0.0810129,2
4,11,16,0.11439888,2
4,7,16,0.11556811,2
4,26,16,0.09724928,2
4,9,16,0.09999442,2
4,1,16,0.119376585,2
4,29,16,0.09815734,2
4,17,16,0.11392931,2
4,21,16,0.11824051,2
4,2,16,0.08406458,2
4,25,16,0.10191549,2
4,5,16,0.112127855,2
4,13,16,0.09264335,2
51,49,17,0.09472373,0
10,49,17,0.089082226,0
46,38,17,0.10335403,0
45,38,17,0.09935706,0
27,48,17,0.09983058,0
20,48,17,0.09856088,0
43,58,17,0.10466814,0
50,35,17,0.088123,0
5,1,17,0.0,0
36,1,17,0.0,0
29,35,17,0.111137256,0
3,58,17,0.090272166,0
3,17,17,0.0,0
56,40,17,0.0,2
13,40,17,0.0,2
37,40,17,0.0,2
30,40,17,0.0,2
51,34,17,0.10022168,0
10,34,17,0.093091466,0
46,57,17,0.09782219,0
45,57,17,0.088867925,0
2,22,17,0.08372634,0
27,31,17,0.098063424,0
20,31,17,0.09751427,0
15,39,17,0.11719565,0
42,39,17,0.09444106,0
14,22,17,0.11993548,0
54,40,17,0.0,2
13,44,17,0.0,1
37,44,17,0.0,1
52,33,17,0.10328499,0
19,33,17,0.109276414,0
12,33,17,0.12270518,0
51,33,17,0.10539436,0
10,33,17,0.1024649,0
18,33,17,0.09146387,0
0,33,17,0.10611779,0
16,33,17,0.09497845,0
8,33,17,0.08967419,0
46,33,17,0.91172177,0
45,33,17,0.10105134,0
9,33,17,0.09902309,0
2,33,17,0.09883808,0
27,33,17,0.13428923,0
20,33,17,0.17173485,0
15,33,17,0.09212359,0
21,33,17,0.10061668,0
24,33,17,0.09348905,0
53,33,17,0.098995894,0
32,33,17,0.09413878,0
26,33,17,0.085141726,0
47,33,17,0.10577369,0
41,33,17,0.10792479,0
6,33,17,0.13135536,0
42,33,17,0.08996115,0
7,33,17,0.100866795,0
14,33,17,0.08296102,0
55,33,17,0.09893409,0
23,33,17,0.14684947,0
28,33,17,0.093293115,0
43,33,17,0.10142397,0
25,33,17,0.09839535,0
59,33,17,0.097057216,0
11,33,17,0.09559986,0
50,33,17,0.09729703,0
4,33,17,0.1110131,0
49,51,17,0.09471893,0
49,10,17,0.08541494,0
38,46,17,0.09517497,0
38,45,17,0.087763086,0
48,27,17,0.09949362,0
48,20,17,0.09516833,0
58,43,17,0.10624228,0
35,50,17,0.09085275,0
1,5,17,0.0,0
1,36,17,0.0,0
35,29,17,0.09883946,0
58,3,17,0.09770632,0
17,3,17,0.0,0
40,56,17,0.0,2
40,13,17,0.0,2
40,37,17,0.0,2
40,30,17,0.0,2
34,51,17,0.10457609,0
34,10,17,0.0958133,0
57,46,17,0.10282067,0
57,45,17,0.099958695,0
22,2,17,0.10357767,0
31,27,17,0.09942149,0
31,20,17,0.095077544,0
39,15,17,0.10033128,0
39,42,17,0.103200994,0
22,14,17,0.09188309,0
40,54,17,0.0,2
44,13,17,0.0,1
44,37,17,0.0,1
33,52,17,0.08784302,0
33,19,17,0.099250995,0
33,12,17,0.10214961,0
33,51,17,0.102277294,0
33,10,17,0.09949837,0
33,18,17,0.09018461,0
33,0,17,0.8590123,0
33,16,17,0.08461302,0
33,8,17,0.09978961,0
33,46,17,0.10009149,0
33,45,17,0.103901744,0
33,9,17,0.09972032,0
33,2,17,0.100412205,0
33,27,17,0.09817948,0
33,20,17,0.09490842,0
33,15,17,0.0962751,0
33,21,17,0.0918954,0
33,24,17,0.102062955,0
33,53,17,0.10511399,0
33,32,17,0.095779575,0
33,26,17,0.09423689,0
33,47,17,0.09105199,0
33,41,17,0.0973549,0
33,6,17,0.08477666,0
33,42,17,0.09462875,0
33,7,17,0.0865454,0
33,14,17,0.10153405,0
33,55,17,0.08880735,0
33,23,17,0.09391584,0
33,28,17,0.08638461,0
33,43,17,0.08904129,0
33,25,17,0.09930125,0
33,59,17,0.09405685,0
33,11,17,0.102112636,0
33,50,17,0.08939597,0
33,4,17,0.09077048,0
34,3,18,0.12161297,0
29,13,18,0.14556248,0
2,21,18,0.26917878,0
35,21,18,0.47457767,1
12,11,18,0.10964984,0
33,13,18,0.10010862,0
4,13,18,0.09952121,0
10,11,18,0.10053667,0
20,21,18,0.45839953,0
17,13,18,0.19588092,1
18,21,18,0.27433276,0
25,13,18,0.90396607,0
30,21,18,0.67958456,0
36,13,18,0.11252761,0
22,21,18,0.2920135,0
5,3,18,0.1606419,0
19,13,18,0.101066746,0
0,21,18,0.6913994,0
16,21,18,0.5737206,0
28,13,18,0.12514828,0
6,13,18,0.119207785,0
32,11,18,0.2246328,0
23,21,18,0.4864582,0
31,11,18,0.1367676,0
27,13,18,0.0903169,0
1,21,18,0.2790262,0
26,13,18,0.11990441,0
34,37,18,0.14525363,0
29,38,18,0.18293966,0
2,7,18,0.26961902,0
35,7,18,0.36462012,1
12,14,18,0.14442874,0
33,38,18,0.12709111,0
4,38,18,0.21805266,0
10,14,18,0.14397633,0
20,7,18,0.35466766,0
17,38,18,0.20671906,1
18,7,18,0.2991324,0
25,38,18,0.09947072,0
30,7,18,0.4757552,0
36,38,18,0.10533409,0
22,7,18,0.2911689,0
5,37,18,0.14734678,0
19,38,18,0.087442786,0
0,7,18,0.56468433,0
16,7,18,0.5314676,0
28,38,18,0.11247095,0
6,38,18,0.13437478,0
32,14,18,0.12270956,0
23,7,18,0.5255961,0
31,14,18,0.1277269,0
27,38,18,0.12590502,0
1,7,18,0.30421287,0
26,38,18,0.10689079,0
34,15,18,0.19115837,1
29,15,18,0.09236971,1
2,15,18,0.08847438,1
35,15,18,0.555067,2
12,15,18,0.12869027,1
33,15,18,0.11554236,1
4,15,18,0.12809172,1
10,15,18,0.1795272,1
20,15,18,0.58134454,1
17,15,18,0.19802678,2
18,15,18,0.17447682,1
25,15,18,0.11874045,1
30,15,18,0.71112907,1
36,15,18,0.11594433,1
22,15,18,0.10307459,1
5,15,18,0.15037182,1
19,15,18,0.13491605,1
0,15,18,0.34433034,1
16,15,18,0.501102,1
28,15,18,0.093580484,1
6,15,18,0.14957964,1
32,15,18,0.15922561,1
23,15,18,0.6819193,1
31,15,18,0.105050474,1
27,15,18,0.10313305,1
9,15,18,0.24602604,1
8,15,18,0.63421094,1
24,15,18,0.30994478,2
1,15,18,0.499763,1
26,15,18,0.15613161,1
3,34,18,0.11292023,0
13,29,18,0.12703508,0
21,2,18,0.53726035,0
21,35,18,0.11434013,1
11,12,18,0.10727085,0
13,33,18,0.09700639,0
13,4,18,0.12566091,0
11,10,18,0.09382525,0
21,20,18,0.20106934,0
13,17,18,0.24354321,1
21,18,18,0.62739074,0
13,25,18,0.10956515,0
21,30,18,0.9239775,0
13,36,18,0.0838763,0
21,22,18,0.55695343,0
3,5,18,0.11475287,0
13,19,18,0.095145956,0
21,0,18,0.6847282,0
21,16,18,0.20023882,0
13,28,18,0.102264576,0
13,6,18,0.12494602,0
11,32,18,0.10907801,0
21,23,18,0.11365028,0
11,31,18,0.09746163,0
13,27,18,0.10200562,0
21,1,18,0.100339144,0
13,26,18,0.10490222,0
37,34,18,0.11478403,0
38,29,18,0.10321589,0
7,2,18,0.6711026,0
7,35,18,0.101691894,1
14,12,18,0.10268841,0
38,33,18,0.103605054,0
38,4,18,0.113940656,0
14,10,18,0.11233974,0
7,20,18,0.07293743,0
38,17,18,0.1508398,1
7,18,18,0.463953,0
38,25,18,0.10874974,0
7,30,18,0.082825646,0
38,36,18,0.12124609,0
7,22,18,0.5643818,0
37,5,18,0.10969146,0
38,19,18,0.10064688,0
7,0,18,0.67328984,0
7,16,18,0.097453296,0
38,28,18,0.086821,0
38,6,18,0.10070062,0
14,32,18,0.12257572,0
7,23,18,0.1053934,0
14,31,18,0.09077043,0
38,27,18,0.10795998,0
7,1,18,0.09600989,0
38,26,18,0.09054731,0
15,34,18,0.09477795,1
15,29,18,0.070989564,1
15,2,18,0.13528,1
15,35,18,0.19966702,2
15,12,18,0.09398096,1
15,33,18,0.094289325,1
15,4,18,0.08621202,1
15,10,18,0.13228045,1
15,20,18,0.3083902,1
15,17,18,0.15089302,2
15,18,18,0.15432377,1
15,25,18,0.083839096,1
15,30,18,0.20388097,1
15,36,18,0.1158934,1
15,22,18,0.17728376,1
15,5,18,0.099665225,1
15,19,18,0.07956143,1
15,0,18,0.70961964,1
15,16,18,0.22157308,1
15,28,18,0.10145305,1
15,6,18,0.11518198,1
15,32,18,0.1075259,1
15,23,18,0.2975086,1
15,31,18,0.100065894,1
15,27,18,0.08335838,1
15,9,18,0.54855597,1
15,8,18,0.10319816,1
15,24,18,0.70930403,2
15,1,18,0.22694176,1
15,26,18,0.10650802,1
35,24,19,0.0,0
29,24,19,0.0,0
48,24,19,0.0,0
22,32,19,0.0,0
15,32,19,0.0,0
8,42,19,0.0,0
3,42,19,0.0,0
51,49,19,0.0,0
2,17,19,0.9348147,0
38,17,19,0.061324768,0
40,17,19,0.93759185,0
34,17,19,0.07474949,0
19,49,19,0.0,0
5,20,19,0.0,0
12,20,19,0.0,0
36,20,19,0.0,0
18,13,19,0.0,0
33,13,19,0.0,0
23,28,19,0.0,0
52,28,19,0.0,0
22,11,19,0.0,0
15,11,19,0.0,0
8,1,19,0.0,0
3,1,19,0.0,0
45,37,19,0.0,2
4,37,19,0.0,2
53,37,19,0.0,2
2,27,19,0.076588884,0
38,27,19,0.22133586,0
40,27,19,0.93348,0
34,27,19,0.8120473,0
46,50,19,0.0,0
43,50,19,0.0,0
16,50,19,0.0,0
5,26,19,0.0,0
12,26,19,0.0,0
36,26,19,0.0,0
35,14,19,0.0,0
29,14,19,0.0,0
48,14,19,0.0,0
18,31,19,0.0,0
33,31,19,0.0,0
23,7,19,0.0,0
52,7,19,0.0,0
18,21,19,0.0,0
33,21,19,0.0,0
22,41,19,0.0,0
15,41,19,0.0,0
8,39,19,0.0,0
3,39,19,0.0,0
30,39,19,0.0,0
51,39,19,0.0,0
