,src,dst,id,importance,weight,weight_positive,weight_negative,edge_weight
368,13,55,2,1.0,0.10697009,0.08656872,0.10697009,0.0
369,41,31,2,1.75,0.115122855,0.115122855,0.092787534,0.0
370,25,31,2,1.75,0.36154765,0.06541493,0.36154765,0.0
371,61,31,2,1.75,0.1140135,0.1140135,0.10409681,0.0
372,27,31,2,1.75,0.1213107,0.1213107,0.10790831599999999,0.0
373,2,31,2,2.0,0.11645339999999998,0.11645339999999998,0.11052784,0.0
374,43,31,2,1.75,0.10531983,0.09817519999999999,0.10531983,0.0
375,19,31,2,1.75,0.11134445,0.08494945,0.11134445,0.0
376,58,31,2,1.75,0.111161605,0.10900919,0.111161605,0.0
377,47,31,2,1.75,0.12776677,0.12776677,0.097655796,0.0
378,18,31,2,2.0,0.09440583,0.08215836,0.09440583,0.0
379,54,31,2,1.75,0.12530853,0.12530853,0.0862449,0.0
380,5,31,2,1.75,0.110177346,0.110177346,0.10651795,0.0
381,20,31,2,1.75,0.10266489999999999,0.10266489999999999,0.09803078,0.0
382,10,31,2,1.75,0.105524905,0.105524905,0.10091701,0.0
383,28,31,2,1.75,0.122962445,0.082813315,0.122962445,0.0
384,13,31,2,1.75,0.113672644,0.103610106,0.113672644,0.0
385,21,31,2,1.75,0.10270019,0.10270019,0.09583056,0.0
386,60,31,2,1.75,0.10088794,0.10088794,0.09755743,0.0
387,38,31,2,1.75,0.11591013,0.09787657,0.11591013,0.0
388,57,31,2,1.75,0.10251506,0.09074782,0.10251506,0.0
389,59,31,2,1.75,0.10184853,0.08696445,0.10184853,0.0
390,16,31,2,1.75,0.10736795,0.10736795,0.10417047,0.0
391,23,31,2,1.0,0.106397845,0.08469031,0.106397845,0.0
392,41,42,2,1.75,0.10970005,0.10970005,0.09722818400000001,0.0
393,25,42,2,1.75,0.29457805,0.10024015,0.29457805,0.0
394,61,42,2,1.75,0.114571996,0.114571996,0.09127395599999999,0.0
395,27,42,2,1.75,0.11348879999999999,0.11348879999999999,0.09746889,0.0
396,2,42,2,2.0,0.10674735,0.09584559,0.10674735,0.0
397,43,42,2,1.75,0.09869967,0.09869967,0.09692605,0.0
398,19,42,2,1.75,0.10270542,0.09527038,0.10270542,0.0
399,58,42,2,1.75,0.11125128,0.09567494,0.11125128,0.0
400,47,42,2,1.75,0.12753224,0.12753224,0.10090124,0.0
401,18,42,2,2.0,0.1339862,0.1339862,0.09942393,0.0
402,54,42,2,1.75,0.11045639,0.09873592,0.11045639,0.0
403,5,42,2,1.75,0.107866295,0.10752512,0.107866295,0.0
404,20,42,2,1.75,0.108832344,0.108832344,0.090920955,0.0
405,10,42,2,1.75,0.122729726,0.122729726,0.10536274,0.0
406,28,42,2,1.75,0.15058552,0.09968191,0.15058552,0.0
407,13,42,2,1.75,0.09855866,0.085227974,0.09855866,0.0
408,21,42,2,1.75,0.11027469,0.0973742,0.11027469,0.0
409,60,42,2,1.75,0.12559834,0.12559834,0.107805274,0.0
410,38,42,2,1.75,0.10182105,0.10182105,0.09170934,0.0
411,57,42,2,1.75,0.103311464,0.07221164,0.103311464,0.0
412,59,42,2,1.75,0.10193664,0.10193664,0.098633304,0.0
413,16,42,2,1.75,0.118473336,0.118473336,0.09265131,0.0
414,23,42,2,1.0,0.118580356,0.0942723,0.118580356,0.0
415,25,33,2,0.75,0.4221175999999999,0.4221175999999999,0.16819103,0.0
416,28,33,2,0.75,0.30930117,0.30930117,0.09813805,0.0
417,25,0,2,0.75,0.8214946,0.8214946,0.19571070000000002,0.0
418,34,0,2,0.0,0.7579645,0.7579645,0.46363902,0.0
419,49,0,2,0.0,0.73793936,0.73793936,0.44959846,0.0
420,61,15,2,1.0,0.09767108,0.08168217,0.09767108,0.0
421,10,15,2,1.0,0.12145161,0.12145161,0.08397266,0.0
422,61,26,2,0.75,0.103831016,0.10111160599999999,0.103831016,0.0
423,7,26,2,0.0,0.0,0.0,0.0,0.0
424,45,36,2,0.0,0.0,0.0,0.0,0.0
425,1,36,2,0.0,0.0,0.0,0.0,0.0
426,45,56,2,0.0,0.0,0.0,0.0,0.0
427,1,56,2,0.0,0.0,0.0,0.0,0.0
428,45,4,2,0.0,0.0,0.0,0.0,0.0
429,1,4,2,0.0,0.0,0.0,0.0,0.0
430,45,9,2,0.0,0.0,0.0,0.0,0.0
431,1,9,2,0.0,0.0,0.0,0.0,0.0
432,38,9,2,0.75,0.11085199999999999,0.11085199999999999,0.0922318,0.0
433,2,46,2,2.0,0.11517678,0.11517678,0.08754314,0.0
434,18,46,2,2.0,0.11715317,0.11715317,0.10320482,0.0
435,12,11,2,0.0,0.0,0.0,0.0,0.0
436,44,11,2,0.0,0.0,0.0,0.0,0.0
437,12,29,2,0.0,0.0,0.0,0.0,0.0
438,44,29,2,0.0,0.0,0.0,0.0,0.0
439,12,8,2,0.0,0.0,0.0,0.0,0.0
440,44,8,2,0.0,0.0,0.0,0.0,0.0
441,43,17,2,0.75,0.96218425,0.96218425,0.09697064,0.0
442,19,17,2,0.75,0.108547226,0.108547226,0.106620714,0.0
443,43,52,2,0.75,0.11073317,0.10271401,0.11073317,0.0
444,19,52,2,0.75,0.107443735,0.107443735,0.10708298,0.0
445,22,39,2,0.0,0.0,0.0,0.0,0.0
446,37,39,2,0.0,0.0,0.0,0.0,0.0
447,50,39,2,0.0,0.0,0.0,0.0,0.0
448,24,39,2,0.0,0.0,0.0,0.0,0.0
449,14,39,2,0.0,0.0,0.0,0.0,0.0
450,3,39,2,0.0,0.0,0.0,0.0,0.0
451,22,32,2,0.0,0.0,0.0,0.0,0.0
452,37,32,2,0.0,0.0,0.0,0.0,0.0
453,50,32,2,0.0,0.0,0.0,0.0,0.0
454,24,32,2,0.0,0.0,0.0,0.0,0.0
455,14,32,2,0.0,0.0,0.0,0.0,0.0
456,3,32,2,0.0,0.0,0.0,0.0,0.0
457,22,35,2,0.0,0.0,0.0,0.0,0.0
458,37,35,2,0.0,0.0,0.0,0.0,0.0
459,50,35,2,0.0,0.0,0.0,0.0,0.0
460,24,35,2,0.0,0.0,0.0,0.0,0.0
461,14,35,2,0.0,0.0,0.0,0.0,0.0
462,3,35,2,0.0,0.0,0.0,0.0,0.0
463,20,30,2,0.75,0.11461599,0.11461599,0.09501697,0.0
464,53,30,2,0.0,0.0,0.0,0.0,0.0
465,28,51,2,0.75,0.31377232,0.31377232,0.14415167,0.0
466,6,51,2,0.0,0.0,0.0,0.0,0.0
467,21,48,2,0.75,0.120476246,0.120476246,0.09923317,0.0
468,40,48,2,0.0,0.0,0.0,0.0,0.0
469,0,30,3,2.0,0.6701592,0.11520966,0.6701592,0.016213787587833872
470,2,30,3,2.0,0.12424952,0.11620136,0.12424952,0.016213787587833553
471,23,30,3,1.0,0.12908961,0.12908961,0.11523001,0.016213787587833615
472,35,30,3,2.0,0.13401163,0.13401163,0.120668836,0.0
473,33,30,3,2.0,0.122272424,0.122272424,0.11772858,0.0
474,4,30,3,2.0,0.13450608,0.09760695,0.13450608,0.016213787587833695
475,5,30,3,2.0,0.13073544,0.13073544,0.114510894,0.016213787587833584
476,19,30,3,2.0,0.09495481,0.08735632,0.09495481,0.016213787587833994
477,32,30,3,2.0,0.118097164,0.118097164,0.11691824,0.0
478,26,30,3,2.0,0.13349256,0.13349256,0.124907054,0.016213787587833792
479,1,30,3,2.0,0.10504283,0.10504283,0.087280676,0.016213787587833695
480,27,30,3,2.0,0.1271252,0.11473761,0.1271252,0.01621378758783352
481,28,30,3,2.0,0.124060765,0.09656668,0.124060765,0.016213787587833588
482,8,30,3,1.0,0.15823703,0.15823703,0.09196965,0.016213787587833654
483,13,30,3,2.0,0.12504679,0.12504679,0.09102012,0.016213787587833785
484,34,30,3,2.0,0.13068147,0.108342044,0.13068147,0.0
485,25,30,3,2.0,0.11201593,0.10268676,0.11201593,0.016213787587833834
486,9,30,3,2.0,0.12093736,0.118079476,0.12093736,0.01621378758783458
487,14,30,3,2.0,0.12864889,0.12864889,0.10996559,0.016213787587833563
488,3,30,3,2.0,0.12249568,0.12249568,0.10181995,0.01621378758783351
489,10,30,3,2.0,0.11364714,0.11364714,0.104636274,0.016213787587833657
490,18,30,3,2.0,0.13933642,0.13933642,0.1179764,0.01621378758783368
491,11,30,3,2.0,0.121806994,0.121806994,0.11801904,0.016213787587833494
492,21,30,3,2.0,0.13331258,0.11630873,0.13331258,0.016213787587833903
493,17,30,3,2.0,0.14274485,0.14274485,0.10992953,0.016213787587833612
494,20,30,3,2.0,0.10710053,0.07812597,0.10710053,0.01621378758783353
495,12,30,3,2.0,0.11994721,0.11195845,0.11994721,0.016213787587833796
496,6,30,3,2.0,0.10848962,0.10446419,0.10848962,0.016213787587833775
497,29,30,3,2.0,0.13226156,0.10727985,0.13226156,0.016213787587833865
498,7,30,3,2.0,0.11242542400000001,0.11242542400000001,0.098688394,0.01621378758783362
499,24,30,3,2.0,0.14636068,0.14636068,0.09853072,0.016213787587833626
500,16,30,3,2.0,0.120379,0.11813716,0.120379,0.016213787587834188
501,36,30,3,2.0,0.12659015,0.12659015,0.09569138,0.0
502,0,31,3,2.0,0.67637473,0.12701592,0.67637473,0.016213787587833525
503,2,31,3,2.0,0.11478217,0.11478217,0.11239883,0.016213787587833487
504,23,31,3,1.0,0.14001027,0.14001027,0.09152419,0.016213787587833487
505,35,31,3,2.0,0.11965926,0.118796304,0.11965926,0.0
506,33,31,3,2.0,0.113716185,0.10534380000000002,0.113716185,0.0
507,4,31,3,2.0,0.12210628400000001,0.10020282,0.12210628400000001,0.016213787587833407
508,5,31,3,2.0,0.11704562,0.11704562,0.09107678,0.016213787587833452
509,19,31,3,2.0,0.11252215,0.08832182,0.11252215,0.016213787587833567
510,32,31,3,2.0,0.13811815,0.13811815,0.12063915,0.0
511,26,31,3,2.0,0.13497333,0.13497333,0.11185593,0.01621378758783343
512,1,31,3,2.0,0.11054179,0.11022971,0.11054179,0.016213787587833477
513,27,31,3,2.0,0.12234527,0.12234527,0.11609206,0.016213787587833445
514,28,31,3,2.0,0.15593417,0.15593417,0.09748448,0.01621378758783355
515,8,31,3,1.0,0.15079764,0.15079764,0.09883579,0.016213787587833466
516,13,31,3,2.0,0.11079437,0.11079437,0.09241048,0.01621378758783343
517,34,31,3,2.0,0.11173812,0.11173812,0.110833615,0.0
518,25,31,3,2.0,0.12077608,0.11339410400000001,0.12077608,0.016213787587833487
519,9,31,3,2.0,0.118451454,0.11685694,0.118451454,0.016213787587833414
520,14,31,3,2.0,0.10745629,0.10118132,0.10745629,0.016213787587833532
521,3,31,3,2.0,0.13199309,0.11805919,0.13199309,0.01621378758783346
522,10,31,3,2.0,0.123845086,0.123845086,0.11501407599999999,0.016213787587833393
523,18,31,3,2.0,0.13737144,0.13737144,0.113474205,0.01621378758783344
524,11,31,3,2.0,0.12704822,0.12704822,0.09130479400000001,0.01621378758783346
525,21,31,3,2.0,0.119332895,0.119332895,0.10462845,0.016213787587833435
526,17,31,3,2.0,0.105966404,0.09696449,0.105966404,0.01621378758783352
527,20,31,3,2.0,0.11044508,0.11044508,0.09802391,0.016213787587833504
528,12,31,3,2.0,0.122382246,0.092544116,0.122382246,0.016213787587833494
529,6,31,3,2.0,0.10092415,0.09046733400000001,0.10092415,0.016213787587833442
530,29,31,3,2.0,0.11673426,0.08717999,0.11673426,0.0162137875878334
531,7,31,3,2.0,0.11759681,0.11294432,0.11759681,0.016213787587833504
532,24,31,3,2.0,0.14006348,0.14006348,0.09138452,0.01621378758783342
533,16,31,3,2.0,0.11160868,0.11160868,0.09535261,0.01621378758783354
534,36,31,3,2.0,0.10670127,0.10670127,0.0936302,0.0
535,0,15,3,2.0,0.6530832,0.12935637,0.6530832,0.016213787587833466
536,2,15,3,2.0,0.12879692,0.12879692,0.10438584,0.0162137875878335
537,23,15,3,1.0,0.12403692,0.12403692,0.11577221,0.0
538,35,15,3,2.0,0.14879033,0.14879033,0.10912153,0.0
539,33,15,3,2.0,0.10894898,0.09169046,0.10894898,0.0
540,4,15,3,2.0,0.10484823,0.09283274400000001,0.10484823,0.01621378758783348
541,5,15,3,2.0,0.1312214,0.12403412,0.1312214,0.01621378758783347
542,19,15,3,2.0,0.112858795,0.102032095,0.112858795,0.0
543,32,15,3,2.0,0.11801069,0.11801069,0.10449784,0.0
544,26,15,3,2.0,0.15505102,0.15505102,0.09327963,0.0
545,1,15,3,2.0,0.14527512,0.12148474,0.14527512,0.016213787587833733
546,27,15,3,2.0,0.117349565,0.117349565,0.09413573,0.0
547,28,15,3,2.0,0.13893385,0.13893385,0.10981821,0.0
548,8,15,3,1.0,0.14814419,0.14814419,0.110385336,0.016213787587833487
549,13,15,3,2.0,0.13735609,0.13735609,0.12815174,0.01621378758783381
550,34,15,3,2.0,0.12196477,0.12196477,0.10899629999999999,0.0
551,25,15,3,2.0,0.10302532,0.09144155,0.10302532,0.0
552,9,15,3,2.0,0.104026005,0.104026005,0.1019883,0.016213787587833494
553,14,15,3,2.0,0.11317482,0.11317482,0.10951453,0.01621378758783373
554,3,15,3,2.0,0.12035951,0.12035951,0.118107036,0.016213787587833886
555,10,15,3,2.0,0.13876129999999998,0.13876129999999998,0.09257207,0.016213787587833737
556,18,15,3,2.0,0.11806517,0.11806517,0.09608898,0.0
557,11,15,3,2.0,0.11503507,0.11503507,0.11500772,0.016213787587833536
558,21,15,3,2.0,0.13316225,0.13316225,0.11374376,0.0
559,17,15,3,2.0,0.11049266,0.11049266,0.102218635,0.0
560,20,15,3,2.0,0.1033681,0.1033681,0.095558666,0.0
561,12,15,3,2.0,0.11740332,0.11740332,0.10348511,0.01621378758783352
562,6,15,3,2.0,0.11225106,0.08501478,0.11225106,0.016213787587833497
563,29,15,3,2.0,0.11087391,0.097948685,0.11087391,0.0
564,7,15,3,2.0,0.11401903,0.10632182,0.11401903,0.016213787587833435
565,24,15,3,2.0,0.14724502,0.14724502,0.11261323,0.0
566,16,15,3,2.0,0.12260041,0.11748103,0.12260041,0.0
567,36,15,3,2.0,0.121094316,0.121094316,0.11484673599999999,0.0
568,0,22,3,2.0,0.6112248,0.10906846,0.6112248,0.016213787587833373
569,2,22,3,2.0,0.12794665,0.12193989,0.12794665,0.016213787587833393
570,23,22,3,1.0,0.12937398,0.12937398,0.10245149,0.0
571,35,22,3,2.0,0.12456237,0.12456237,0.112371124,0.0
572,33,22,3,2.0,0.11731799,0.11731799,0.11089661,0.0
573,4,22,3,2.0,0.11642881,0.11642881,0.10112509,0.016213787587833473
574,5,22,3,2.0,0.11631865,0.11631865,0.10513053,0.01621378758783353
575,19,22,3,2.0,0.13304621,0.13304621,0.11150618,0.016213787587833386
576,32,22,3,2.0,0.10458069,0.10458069,0.10222928,0.0
577,26,22,3,2.0,0.11090991,0.11090991,0.10608821,0.0
578,1,22,3,2.0,0.13915232,0.09380926,0.13915232,0.016213787587833796
579,27,22,3,2.0,0.116216615,0.116216615,0.115206584,0.0
580,28,22,3,2.0,0.14044677,0.14044677,0.12065578,0.0
581,8,22,3,1.0,0.13563344,0.13563344,0.108137205,0.016213787587833445
582,13,22,3,2.0,0.12062690400000001,0.11219743,0.12062690400000001,0.01621378758783339
583,34,22,3,2.0,0.11697833,0.11697833,0.0994942,0.0
584,25,22,3,2.0,0.108411,0.108411,0.09735014,0.0
585,9,22,3,2.0,0.10149641,0.10149641,0.09359348599999999,0.016213787587833362
586,14,22,3,2.0,0.122299016,0.11413805,0.122299016,0.016213787587833452
587,3,22,3,2.0,0.13951308,0.09295075,0.13951308,0.016213787587833497
588,10,22,3,2.0,0.14385861,0.14385861,0.11029279,0.016213787587833543
589,18,22,3,2.0,0.11078044,0.11078044,0.08460697,0.016213787587833452
590,11,22,3,2.0,0.10957258,0.10957258,0.09049271,0.016213787587833536
591,21,22,3,2.0,0.10710105,0.092752,0.10710105,0.01621378758783351
592,17,22,3,2.0,0.12397856,0.109042145,0.12397856,0.016213787587833383
593,20,22,3,2.0,0.1052003,0.1052003,0.09541964,0.016213787587833418
594,12,22,3,2.0,0.12003362,0.10851184,0.12003362,0.016213787587833442
595,6,22,3,2.0,0.09873035,0.08619515,0.09873035,0.016213787587833445
596,29,22,3,2.0,0.12039487,0.12039487,0.116161175,0.0
597,7,22,3,2.0,0.11920646,0.10705746,0.11920646,0.016213787587833393
598,24,22,3,2.0,0.12381655,0.12381655,0.102070555,0.0
599,16,22,3,2.0,0.13020514,0.106282584,0.13020514,0.016213787587833588
600,36,22,3,2.0,0.096785024,0.09570229,0.096785024,0.0
601,35,8,4,0.0,0.0,0.0,0.0,0.0
602,16,8,4,0.0,0.0,0.0,0.0,0.0
603,35,52,4,0.0,0.0,0.0,0.0,0.0
604,16,52,4,0.0,0.0,0.0,0.0,0.0
605,35,22,4,0.0,0.0,0.0,0.0,0.0
606,16,22,4,0.0,0.0,0.0,0.0,0.0
607,37,7,4,0.0,0.0,0.0,0.0,0.0
608,19,7,4,0.0,0.0,0.0,0.0,0.0
609,37,14,4,0.0,0.0,0.0,0.0,0.0
610,19,14,4,0.0,0.0,0.0,0.0,0.0
611,37,50,4,0.0,0.0,0.0,0.0,0.0
612,19,50,4,0.0,0.0,0.0,0.0,0.0
613,26,61,4,0.0,0.10991938,0.10991938,0.09047733,0.0
614,44,61,4,0.0,0.1138386,0.107186854,0.1138386,0.0
615,2,61,4,0.0,0.13868944,0.13868944,0.097557895,0.0
616,46,61,4,0.0,0.11964509,0.11439703400000001,0.11964509,0.0
617,26,21,4,1.0,0.12324592,0.12324592,0.10503129,0.0
618,44,21,4,1.0,0.10075372,0.10075372,0.090250626,0.0
619,2,21,4,1.0,0.122181624,0.11688910000000001,0.122181624,0.0
620,46,21,4,1.0,0.12600777,0.10226657,0.12600777,0.0
621,28,21,4,2.0,0.11863346,0.11863346,0.10617732,0.0
622,5,21,4,2.0,0.11724892,0.11705269,0.11724892,0.0
623,57,21,4,2.0,0.11142137,0.10720537,0.11142137,0.0
624,47,21,4,1.0,0.119193316,0.119193316,0.10816426,0.0
625,26,60,4,1.0,0.11368489,0.11368489,0.108186424,0.0
626,44,60,4,1.0,0.10772749,0.103722356,0.10772749,0.0
627,2,60,4,1.0,0.1223985,0.1223985,0.11400762,0.0
628,46,60,4,1.0,0.101407394,0.101407394,0.092271134,0.0
629,28,60,4,2.0,0.121187665,0.121187665,0.111709006,0.0
630,5,60,4,2.0,0.11010869599999999,0.11010869599999999,0.10410689599999999,0.0
631,57,60,4,2.0,0.11759958400000001,0.11759958400000001,0.1052774,0.0
632,47,60,4,1.0,0.123474695,0.123474695,0.10476717,0.0
633,26,3,4,1.0,0.097048335,0.07912078,0.097048335,0.0
634,44,3,4,1.0,0.115334645,0.08480542,0.115334645,0.0
635,2,3,4,1.0,0.10584596,0.08826945,0.10584596,0.0
636,46,3,4,1.0,0.1009992,0.08178615,0.1009992,0.0
637,23,3,4,1.0,0.12209879,0.06858171,0.12209879,0.0
638,13,3,4,1.0,0.10834953,0.08025053,0.10834953,0.0
639,34,3,4,1.0,0.12164805,0.06777654,0.12164805,0.0
640,55,3,4,1.0,0.10988094,0.07573978,0.10988094,0.0
641,32,3,4,1.0,0.5031371,0.095105365,0.5031371,0.0
642,11,3,4,1.0,0.52483314,0.0851387,0.52483314,0.0
643,28,3,4,2.0,0.09742461,0.09331361,0.09742461,0.0
644,5,3,4,2.0,0.10752882,0.10752882,0.10599728,0.0
645,57,3,4,2.0,0.112638295,0.10072473400000001,0.112638295,0.0
646,47,3,4,1.0,0.106206916,0.09563616,0.106206916,0.0
647,40,3,4,1.0,0.11557206,0.070667714,0.11557206,0.0
648,12,3,4,1.0,0.11869667,0.06687186,0.11869667,0.0
649,43,3,4,1.0,0.12018774,0.06290272599999999,0.12018774,0.0
650,53,3,4,1.0,0.103435285,0.08495484,0.103435285,0.0
651,58,3,4,1.0,0.120926715,0.10757876,0.120926715,0.0
652,10,3,4,1.0,0.10903988,0.08940238,0.10903988,0.0
653,59,3,4,1.0,0.12540904,0.06888197,0.12540904,0.0
654,41,3,4,1.0,0.42694134,0.42694134,0.11101860000000001,0.0
655,29,3,4,1.0,0.1158016,0.06742749,0.1158016,0.0
656,4,3,4,1.0,0.10452954,0.09158964,0.10452954,0.0
657,18,3,4,1.0,0.11308614,0.11308614,0.09872145,0.0
658,38,3,4,1.0,0.30893126,0.30893126,0.09197161,0.0
659,9,3,4,1.0,0.42971729999999997,0.42971729999999997,0.074471936,0.0
660,49,3,4,1.0,0.093900055,0.08319083,0.093900055,0.0
661,31,3,4,1.0,0.09921954,0.07973828,0.09921954,0.0
662,30,3,4,1.0,0.16496457,0.16496457,0.089994356,0.0
663,42,3,4,1.0,0.42629468,0.42629468,0.08793255,0.0
664,6,3,4,1.0,0.6137659000000001,0.6137659000000001,0.10938983,0.0
665,51,3,4,1.0,0.09659877,0.095372215,0.09659877,0.0
666,23,54,4,0.0,0.11452670000000001,0.11452670000000001,0.10705653,0.0
667,13,54,4,0.0,0.11182060000000002,0.11182060000000002,0.11149847,0.0
668,34,54,4,0.0,0.11388477,0.11388477,0.10026303,0.0
669,55,54,4,0.0,0.1255144,0.1255144,0.09403572,0.0
670,23,24,4,0.0,0.13013858,0.13013858,0.09359701,0.0
671,13,24,4,0.0,0.11928028,0.11928028,0.11347776,0.0
672,34,24,4,0.0,0.10912830400000001,0.10912830400000001,0.09845905,0.0
673,55,24,4,0.0,0.12054279400000001,0.12054279400000001,0.08667827,0.0
674,23,56,4,0.0,0.113159515,0.113159515,0.10492779,0.0
675,13,56,4,0.0,0.13022104,0.13022104,0.09877615,0.0
676,34,56,4,0.0,0.11656237400000001,0.09274493,0.11656237400000001,0.0
677,55,56,4,0.0,0.11223477,0.11223477,0.09075201,0.0
678,32,0,4,0.0,0.8268816999999999,0.8268816999999999,0.17666510000000002,0.0
679,11,0,4,0.0,0.8103058000000001,0.8103058000000001,0.14111525,0.0
680,32,17,4,0.0,0.21828017,0.21828017,0.20210801,0.0
681,11,17,4,0.0,0.20878704,0.20878704,0.16381028,0.0
682,32,48,4,0.0,0.26438066,0.26438066,0.14848618,0.0
683,11,48,4,0.0,0.25399247,0.25399247,0.13883694,0.0
684,28,45,4,2.0,0.12634507,0.12634507,0.11597614,0.0
685,5,45,4,2.0,0.12924008,0.12924008,0.09671281,0.0
686,57,45,4,2.0,0.11566111400000001,0.11566111400000001,0.114237756,0.0
687,47,45,4,1.0,0.10921423,0.108743764,0.10921423,0.0
688,40,1,4,0.0,0.12112587,0.12112587,0.09034285,0.0
689,12,1,4,0.0,0.119248405,0.119248405,0.10976473,0.0
690,40,15,4,0.0,0.12097174,0.12097174,0.1052856,0.0
691,12,15,4,0.0,0.11478496,0.107996695,0.11478496,0.0
692,40,20,4,0.0,0.11417521,0.11417521,0.095566876,0.0
693,12,20,4,0.0,0.11729216599999999,0.11729216599999999,0.11226916,0.0
694,43,33,4,0.0,0.113779984,0.08524197,0.113779984,0.0
695,53,33,4,0.0,0.10957570000000001,0.10331191,0.10957570000000001,0.0
696,58,33,4,0.0,0.10441666,0.10441666,0.09149117,0.0
697,43,25,4,0.0,0.11866439,0.11866439,0.10685672,0.0
698,53,25,4,0.0,0.108366184,0.108366184,0.10826637,0.0
699,58,25,4,0.0,0.09479937,0.09479937,0.091919824,0.0
700,43,36,4,0.0,0.10385544599999999,0.10290822,0.10385544599999999,0.0
701,53,36,4,0.0,0.11035297,0.10406816,0.11035297,0.0
702,58,36,4,0.0,0.113579705,0.108319156,0.113579705,0.0
703,10,27,4,0.0,0.14583321,0.14583321,0.11209326,0.0
704,59,27,4,0.0,0.123807535,0.123807535,0.117153585,0.0
705,10,39,4,0.0,0.12828368,0.12828368,0.089296296,0.0
706,59,39,4,0.0,0.13099313,0.13099313,0.10606424,0.0
707,9,17,5,1.6666666666666665,0.1292025,0.10538719,0.1292025,0.02396820818257953
708,1,17,5,1.6666666666666665,0.1272093,0.1272093,0.123551294,0.02396820818257957
709,30,17,5,1.6666666666666665,0.12676814,0.10906907,0.12676814,0.0
710,7,17,5,1.6666666666666665,0.14747192,0.14747192,0.103394896,0.02396820818257955
711,5,17,5,1.6666666666666665,0.13968162,0.13968162,0.10246334,0.023968208182579536
712,36,17,5,2.0,0.13215941,0.13215941,0.11407567,0.0
713,13,17,5,1.6666666666666665,0.11190241599999999,0.1070521,0.11190241599999999,0.023968208182579442
714,28,17,5,1.6666666666666665,0.115788296,0.115788296,0.107609786,0.0
715,8,17,5,1.6666666666666665,0.12072616,0.12072616,0.10498817,0.02396820818257961
716,16,17,5,1.0,0.12854122,0.12854122,0.10475747,0.023968208182579488
717,19,17,5,1.6666666666666665,0.11963526,0.11963526,0.11375039999999999,0.0
718,25,17,5,1.6666666666666665,0.111469135,0.111469135,0.098934196,0.0
719,6,17,5,1.0,0.13137951,0.1004753,0.13137951,0.023968208182579658
720,10,17,5,1.6666666666666665,0.1120884,0.11144763,0.1120884,0.023968208182579515
721,27,17,5,1.6666666666666665,0.12111133,0.09079391,0.12111133,0.0
722,26,17,5,1.0,0.13796277,0.13796277,0.10226307,0.0
723,23,17,5,1.6666666666666665,0.122748576,0.11679378,0.122748576,0.0
724,35,17,5,1.6666666666666665,0.18319570000000002,0.18319570000000002,0.10228293,0.0
725,20,17,5,1.6666666666666665,0.23353815,0.23353815,0.12633,0.0
726,3,17,5,1.6666666666666665,0.19284372,0.19284372,0.095193595,0.023968208182579585
727,24,17,5,1.6666666666666665,0.13056068,0.13056068,0.12408055,0.0
728,0,17,5,1.6666666666666665,0.5835974,0.10523558400000001,0.5835974,0.0239682081825795
729,34,17,5,1.6666666666666665,0.13891932,0.10677956,0.13891932,0.0
730,11,17,5,1.6666666666666665,0.13667122,0.13667122,0.11451624,0.0239682081825795
731,14,17,5,1.6666666666666665,0.12128441,0.10219528,0.12128441,0.023968208182579536
732,2,17,5,1.6666666666666665,0.12092266,0.10328293,0.12092266,0.023968208182579488
