,src,dst,id,importance,explainer,edge_btw
2475,14,15,25,1,0.9503766,0
2477,8,15,25,1,0.6796637,0
2480,18,15,25,1,0.22525445,0
2482,11,15,25,1,0.44216362,0
2594,29,4,26,1.25,0,0.002356902
2597,29,23,26,1.25,0,0.002356902
2591,29,31,26,1.25,0,0
2590,25,31,26,0.25,0,0.002356902
2593,25,4,26,0.25,0,0.002356902
2595,32,4,26,0.25,0,0.002356902
2596,25,23,26,0.25,0,0.002356902
2598,32,23,26,0.25,0,0.002356902
2592,32,31,26,0.25,0,0
2578,20,10,26,0,0,0.002946128
2579,5,10,26,0,0,0.002946128
2581,20,42,26,0,0,0.002946128
2582,5,42,26,0,0,0.002946128
2576,20,6,26,0,0,0.002861953
2583,33,42,26,0,0,0.002861953
2575,36,43,26,0,0.94206667,0.002356902
2573,36,18,26,0,0.92531115,0.002356902
2572,0,18,26,0,0.8919864,0.002356902
2574,0,43,26,0,0.8832378,0.002356902
2570,0,22,26,0,0.82387435,0.002356902
2546,27,15,26,0,0,0.002356902
2548,27,14,26,0,0,0.002356902
2549,8,14,26,0,0,0.002356902
2550,27,12,26,0,0,0.002356902
2551,8,12,26,0,0,0.002356902
2552,17,7,26,0,0,0.002356902
2555,17,24,26,0,0,0.002356902
2556,37,24,26,0,0,0.002356902
2557,11,24,26,0,0,0.002356902
2558,17,3,26,0,0,0.002356902
2559,37,3,26,0,0,0.002356902
2560,11,3,26,0,0,0.002356902
2561,34,16,26,0,0,0.002356902
2564,34,1,26,0,0,0.002356902
2565,38,1,26,0,0,0.002356902
2566,26,1,26,0,0,0.002356902
2567,34,9,26,0,0,0.002356902
2568,38,9,26,0,0,0.002356902
2569,26,9,26,0,0,0.002356902
2584,13,41,26,0,0,0.002356902
2586,13,21,26,0,0,0.002356902
2587,39,21,26,0,0,0.002356902
2588,13,40,26,0,0,0.002356902
2589,39,40,26,0,0,0.002356902
2599,2,28,26,0,0,0.002356902
2602,2,19,26,0,0,0.002356902
2603,44,19,26,0,0,0.002356902
2604,35,19,26,0,0,0.002356902
2605,2,30,26,0,0,0.002356902
2606,44,30,26,0,0,0.002356902
2607,35,30,26,0,0,0.002356902
2571,36,22,26,0,0.93434244,0
2547,8,15,26,0,0,0
2553,37,7,26,0,0,0
2554,11,7,26,0,0,0
2562,38,16,26,0,0,0
2563,26,16,26,0,0,0
2577,5,6,26,0,0,0
2580,33,10,26,0,0,0
2585,39,41,26,0,0,0
2600,44,28,26,0,0,0
2601,35,28,26,0,0,0
2634,15,42,27,1.166666667,0.2986729,0.005813953
2635,3,42,27,1.166666667,0.46756533,0.005813953
2628,2,20,27,1.333333333,0.1671759,0.005373502
2629,17,20,27,1.333333333,0.14046778,0.005373502
2632,2,42,27,1.333333333,0.49857154,0.005373502
2633,17,42,27,1.333333333,0.43346617,0.005373502
2626,2,1,27,1.333333333,0.877729,0.004580691
2664,15,32,27,0.666666667,0.9124224,0.0044926
2665,3,32,27,0.666666667,0.40121785,0.0044926
2666,15,0,27,0.666666667,0.93938136,0.0044926
2667,3,0,27,0.666666667,0.8638906,0.0044926
2614,7,43,27,0,0,0.002642706
2618,7,30,27,0,0,0.002642706
2619,18,30,27,0,0,0.002642706
2620,19,30,27,0,0,0.002642706
2621,33,30,27,0,0,0.002642706
2622,7,35,27,0,0,0.002642706
2623,18,35,27,0,0,0.002642706
2624,19,35,27,0,0,0.002642706
2625,33,35,27,0,0,0.002642706
2608,16,11,27,0,0,0.002466526
2610,16,26,27,0,0,0.002466526
2611,10,26,27,0,0,0.002466526
2612,16,28,27,0,0,0.002466526
2613,10,28,27,0,0,0.002466526
2636,5,37,27,0,0,0.002466526
2639,5,29,27,0,0,0.002466526
2640,6,29,27,0,0,0.002466526
2641,13,29,27,0,0,0.002466526
2642,5,8,27,0,0,0.002466526
2643,6,8,27,0,0,0.002466526
2644,13,8,27,0,0,0.002466526
2645,4,24,27,0,0,0.002466526
2647,4,25,27,0,0,0.002466526
2648,41,25,27,0,0,0.002466526
2649,4,39,27,0,0,0.002466526
2650,41,39,27,0,0,0.002466526
2651,14,22,27,0,0,0.002466526
2653,14,31,27,0,0,0.002466526
2654,36,31,27,0,0,0.002466526
2655,14,34,27,0,0,0.002466526
2656,36,34,27,0,0,0.002466526
2657,23,40,27,0,0,0.002466526
2659,23,9,27,0,0,0.002466526
2660,38,9,27,0,0,0.002466526
2661,23,27,27,0,0,0.002466526
2662,38,27,27,0,0,0.002466526
2663,21,12,27,0,0,0.001057082
2627,17,1,27,1.333333333,0.922257,0
2630,15,20,27,1.166666667,0.42822257,0
2631,3,20,27,1.166666667,0.9154681,0
2609,10,11,27,0,0,0
2615,18,43,27,0,0,0
2616,19,43,27,0,0,0
2617,33,43,27,0,0,0
2637,6,37,27,0,0,0
2638,13,37,27,0,0,0
2646,41,24,27,0,0,0
2652,36,22,27,0,0,0
2658,38,40,27,0,0,0
2707,16,10,28,1.5,0.14923607,0.092149123
2668,15,20,28,2,0.110576764,0.061184211
2670,15,13,28,1.625,0.18970661,0.044332359
2688,15,9,28,1.5,0.25351363,0.044332359
2706,15,10,28,1.5,0.16244021,0.044332359
2710,18,10,28,1.25,0.123817354,0.037202729
2708,8,10,28,0.5,0.12821253,0.037202729
2709,4,10,28,0.5,0.9118191,0.037202729
2691,18,9,28,1.25,0.13727747,0.031471735
2689,8,9,28,0.5,0.9419984,0.031471735
2690,4,9,28,0.5,0.31665292,0.031471735
2727,18,24,28,1,0.87420726,0.028333333
2725,8,24,28,0.25,0.16451445,0.028333333
2726,4,24,28,0.25,0.13730009,0.028333333
2711,14,10,28,0.5,0.12504238,0.026435533
2712,0,10,28,0.5,0.5989022,0.026435533
2713,21,10,28,0.5,0.12828135,0.026435533
2714,2,10,28,0.5,0.09928431,0.026435533
2715,11,10,28,0.5,0.12642984,0.026435533
2716,6,10,28,0.5,0.11345457,0.026435533
2717,1,10,28,0.5,0.114236854,0.026435533
2718,7,10,28,0.5,0.86874044,0.026435533
2719,22,10,28,0.5,0.11385906,0.026435533
2720,23,10,28,0.5,0.109792456,0.026435533
2721,12,10,28,0.5,0.12247176,0.026435533
2722,5,10,28,0.5,0.8899868,0.026435533
2723,19,10,28,0.5,0.1322859,0.026435533
2724,17,10,28,0.5,0.9578746,0.026435533
2692,14,9,28,0.5,0.09574002,0.021795809
2693,0,9,28,0.5,0.655251,0.021795809
2694,21,9,28,0.5,0.13031016,0.021795809
2695,2,9,28,0.5,0.103198215,0.021795809
2696,11,9,28,0.5,0.1334144,0.021795809
2697,6,9,28,0.5,0.10081085,0.021795809
2698,1,9,28,0.5,0.089531,0.021795809
2699,7,9,28,0.5,0.12278957,0.021795809
2700,22,9,28,0.5,0.106748395,0.021795809
2701,23,9,28,0.5,0.120691895,0.021795809
2702,12,9,28,0.5,0.9456738,0.021795809
2703,5,9,28,0.5,0.9080277,0.021795809
2704,19,9,28,0.5,0.73502326,0.021795809
2705,17,9,28,0.5,0.12860833,0.021795809
2728,14,3,28,0,0.1266848,0.016547619
2729,0,3,28,0,0.48955253,0.016547619
2730,21,3,28,0,0.09375675,0.016547619
2731,2,3,28,0,0.12533881,0.016547619
2732,11,3,28,0,0.13222781,0.016547619
2733,6,3,28,0,0.0856553,0.016547619
2734,1,3,28,0,0.08566368,0.016547619
2735,7,3,28,0,0.08406563,0.016547619
2736,22,3,28,0,0.9207397,0.016547619
2737,23,3,28,0,0.116982356,0.016547619
2738,12,3,28,0,0.11387048,0.016547619
2739,5,3,28,0,0.14438729,0.016547619
2740,19,3,28,0,0.09929311,0.016547619
2741,17,3,28,0,0.15764853,0.016547619
2669,16,20,28,2,0.16581972,0
2673,18,13,28,1.375,0.10176392,0
2671,8,13,28,0.625,0.9401127,0
2672,4,13,28,0.625,0.11351419,0
2674,14,13,28,0.625,0.09915916,0
2675,0,13,28,0.625,0.61908704,0
2676,21,13,28,0.625,0.08015664,0
2677,2,13,28,0.625,0.119535275,0
2678,11,13,28,0.625,0.11464754,0
2679,6,13,28,0.625,0.110210374,0
2680,1,13,28,0.625,0.10919444,0
2681,7,13,28,0.625,0.9180908,0
2682,22,13,28,0.625,0.9149193,0
2683,23,13,28,0.625,0.10104279,0
2684,12,13,28,0.625,0.109523155,0
2685,5,13,28,0.625,0.13183844,0
2686,19,13,28,0.625,0.09894055,0
2687,17,13,28,0.625,0.13131562,0
2769,17,1,29,1.75,0.91629887,0.02236322
2788,17,2,29,1.75,0.13099127,0.02236322
2807,17,10,29,1.75,0.12759945,0.02236322
2766,11,1,29,1.625,0.1342058,0.02236322
2768,16,1,29,1.625,0.30025014,0.02236322
2785,11,2,29,1.625,0.10706495,0.02236322
2787,16,2,29,1.625,0.8695429,0.02236322
2804,11,10,29,1.625,0.14197081,0.02236322
2806,16,10,29,1.625,0.2668212,0.02236322
2742,3,0,29,0.75,0.7832303,0.02236322
2761,3,1,29,0.75,0.11322762,0.02236322
2762,14,1,29,0.75,0.12395801,0.02236322
2763,15,1,29,0.75,0.10804715,0.02236322
2764,7,1,29,0.75,0.91609424,0.02236322
2765,22,1,29,0.75,0.95313275,0.02236322
2767,8,1,29,0.75,0.14273192,0.02236322
2770,6,1,29,0.75,0.15581372,0.02236322
2771,19,1,29,0.75,0.13933659,0.02236322
2772,5,1,29,0.75,0.95913565,0.02236322
2773,18,1,29,0.75,0.11523022,0.02236322
2774,13,1,29,0.75,0.111455426,0.02236322
2775,21,1,29,0.75,0.12358183,0.02236322
2776,4,1,29,0.75,0.16177796,0.02236322
2777,12,1,29,0.75,0.11355989,0.02236322
2778,20,1,29,0.75,0.1108834,0.02236322
2779,9,1,29,0.75,0.1047727,0.02236322
2780,3,2,29,0.75,0.10492434,0.02236322
2781,14,2,29,0.75,0.12084404,0.02236322
2782,15,2,29,0.75,0.098326825,0.02236322
2783,7,2,29,0.75,0.1271143,0.02236322
2784,22,2,29,0.75,0.12521832,0.02236322
2786,8,2,29,0.75,0.14188437,0.02236322
2789,6,2,29,0.75,0.10824185,0.02236322
2790,19,2,29,0.75,0.92787194,0.02236322
2791,5,2,29,0.75,0.10331272,0.02236322
2792,18,2,29,0.75,0.12997095,0.02236322
2793,13,2,29,0.75,0.117056295,0.02236322
2794,21,2,29,0.75,0.11443176,0.02236322
2795,4,2,29,0.75,0.93841845,0.02236322
2796,12,2,29,0.75,0.115032196,0.02236322
2797,20,2,29,0.75,0.120379195,0.02236322
2798,9,2,29,0.75,0.11338462,0.02236322
2799,3,10,29,0.75,0.111486875,0.02236322
2800,14,10,29,0.75,0.095990606,0.02236322
2801,15,10,29,0.75,0.96193784,0.02236322
2802,7,10,29,0.75,0.10417966,0.02236322
2803,22,10,29,0.75,0.12062897,0.02236322
2805,8,10,29,0.75,0.11408527,0.02236322
2808,6,10,29,0.75,0.09891687,0.02236322
2809,19,10,29,0.75,0.12064919,0.02236322
2810,5,10,29,0.75,0.101480655,0.02236322
2811,18,10,29,0.75,0.12529762,0.02236322
2812,13,10,29,0.75,0.13526574,0.02236322
2813,21,10,29,0.75,0.11133484,0.02236322
2814,4,10,29,0.75,0.13457002,0.02236322
2815,12,10,29,0.75,0.14798,0.02236322
2816,20,10,29,0.75,0.10858013,0.02236322
2817,9,10,29,0.75,0.9584089,0.02236322
2750,17,0,29,1.75,0.7863054,0
2747,11,0,29,1.625,0.8532765,0
2749,16,0,29,1.625,0.81985533,0
2743,14,0,29,0.75,0.76529,0
2744,15,0,29,0.75,0.7709374,0
2745,7,0,29,0.75,0.79449296,0
2746,22,0,29,0.75,0.7934734,0
2748,8,0,29,0.75,0.8392722,0
2751,6,0,29,0.75,0.7246005,0
2752,19,0,29,0.75,0.72834253,0
2753,5,0,29,0.75,0.8137944,0
2754,18,0,29,0.75,0.7566961,0
2755,13,0,29,0.75,0.6844548,0
2756,21,0,29,0.75,0.7403246,0
2757,4,0,29,0.75,0.8000026,0
2758,12,0,29,0.75,0.8063366,0
2759,20,0,29,0.75,0.8672045,0
2760,9,0,29,0.75,0.8278486,0
2838,0,24,30,1.5,0.76366824,0
2858,0,7,30,1.125,0.72472817,0.026671408
2856,0,30,30,1.125,0.71388453,0.026671408
2854,0,10,30,1.125,0.7124491,0.026671408
2835,26,24,30,1.75,0.6309279,0.086415363
2853,21,10,30,1.125,0.54509157,0.026671408
2850,6,24,30,1.5,0.45712876,0
2851,36,24,30,1.5,0.42538935,0
2847,22,24,30,1.5,0.36743665,0
2837,21,24,30,1.5,0.36046734,0
2846,34,24,30,1.5,0.3206965,0
2845,14,24,30,1.25,0.26462904,0
2841,11,24,30,1.5,0.26405585,0
2857,21,7,30,1.125,0.24148574,0.026671408
2844,3,24,30,1.5,0.22099182,0
2839,16,24,30,1.5,0.21055715,0
2842,1,24,30,1.5,0.20382772,0
2852,15,24,30,0.75,0.19814605,0
2843,2,24,30,1.5,0.18860506,0
2849,29,24,30,1.5,0.18025818,0
2840,28,24,30,1.5,0.1567399,0
2821,26,37,30,2,0.13774619,0
2823,23,27,30,2,0.13113263,0.01811285
2848,33,24,30,1.5,0.12693746,0
2831,26,4,30,2,0.12003084,0.017757231
2826,26,27,30,2,0.11957317,0.017757231
2818,23,37,30,2,0.11688782,0.01811285
2824,25,27,30,2,0.11465593,0.017757231
2828,23,4,30,2,0.11402134,0.01811285
2834,35,24,30,1.75,0.111325525,0.086415363
2819,25,37,30,2,0.109434076,0
2822,17,37,30,2,0.10761692,0
2876,2,19,30,1.125,0.10749431,0.026671408
2827,17,27,30,2,0.1072374,0.017757231
2820,35,37,30,2,0.10680982,0
2859,16,9,30,1.25,0.10528984,0.065908013
2867,28,32,30,1.125,0.10519888,0.026671408
2866,11,31,30,1.125,0.10502084,0.026671408
2870,11,18,30,1.125,0.104013674,0.026671408
2871,1,8,30,1.125,0.1035751,0.026671408
2868,11,32,30,1.125,0.10347172,0.026671408
2875,1,19,30,1.125,0.103423916,0.026671408
2830,35,4,30,2,0.10289184,0.017757231
2864,12,13,30,1,0.10286171,0.018966335
2833,25,24,30,1.75,0.102006584,0.086415363
2825,35,27,30,2,0.10170699,0.017757231
2863,16,13,30,1.25,0.10120001,0.065908013
2861,16,20,30,1.25,0.10119635,0.065908013
2829,25,4,30,2,0.099584684,0.017757231
2869,28,18,30,1.125,0.098677315,0.026671408
2874,2,5,30,1.125,0.0982973,0.026671408
2836,17,24,30,1.75,0.09748375,0.086415363
2860,12,9,30,1,0.097359136,0
2873,1,5,30,1.125,0.09625731,0.026671408
2855,21,30,30,1.125,0.0961976,0.026671408
2832,17,4,30,2,0.095517784,0.017757231
2872,2,8,30,1.125,0.0952392,0.026671408
2862,12,20,30,1,0.09451997,0.018966335
2865,28,31,30,1.125,0.09407898,0.026671408
2922,14,19,31,1.75,0.11711206,0.031269214
2940,14,17,31,1.75,0.10775654,0.031269214
2921,16,19,31,0.75,0.9498384,0.031269214
2923,13,19,31,0.75,0.1043116,0.031269214
2924,10,19,31,0.75,0.9515568,0.031269214
2925,8,19,31,0.75,0.09335667,0.031269214
2939,16,17,31,0.75,0.95264304,0.031269214
2941,13,17,31,0.75,0.104658864,0.031269214
2942,10,17,31,0.75,0.08500914,0.031269214
2943,8,17,31,0.75,0.096839875,0.031269214
2896,0,5,31,1.75,0.84488076,0.025066721
2914,0,19,31,1.75,0.87290967,0.025066721
2932,0,17,31,1.75,0.811363,0.025066721
2890,7,5,31,0.75,0.9244507,0.025066721
2891,1,5,31,0.75,0.09568709,0.025066721
2892,9,5,31,0.75,0.85650647,0.025066721
2893,11,5,31,0.75,0.9258472,0.025066721
2894,3,5,31,0.75,0.9534934,0.025066721
2895,20,5,31,0.75,0.9420766,0.025066721
2897,21,5,31,0.75,0.95422554,0.025066721
2898,18,5,31,0.75,0.9540623,0.025066721
2899,4,5,31,0.75,0.12474874,0.025066721
2900,6,5,31,0.75,0.90190554,0.025066721
2901,22,5,31,0.75,0.932886,0.025066721
2902,15,5,31,0.75,0.11780945,0.025066721
2908,7,19,31,0.75,0.1046752,0.025066721
2909,1,19,31,0.75,0.09324613,0.025066721
2910,9,19,31,0.75,0.13236476,0.025066721
2911,11,19,31,0.75,0.09826248,0.025066721
2912,3,19,31,0.75,0.09880948,0.025066721
2913,20,19,31,0.75,0.10636651,0.025066721
2915,21,19,31,0.75,0.9407871,0.025066721
2916,18,19,31,0.75,0.95494336,0.025066721
2917,4,19,31,0.75,0.94657403,0.025066721
2918,6,19,31,0.75,0.12438575,0.025066721
2919,22,19,31,0.75,0.101113126,0.025066721
2920,15,19,31,0.75,0.097279064,0.025066721
2926,7,17,31,0.75,0.095727965,0.025066721
2927,1,17,31,0.75,0.09367968,0.025066721
2928,9,17,31,0.75,0.900241,0.025066721
2929,11,17,31,0.75,0.10039704,0.025066721
2930,3,17,31,0.75,0.07949831,0.025066721
2931,20,17,31,0.75,0.10460111,0.025066721
2933,21,17,31,0.75,0.09585079,0.025066721
2934,18,17,31,0.75,0.08622155,0.025066721
2935,4,17,31,0.75,0.08672125,0.025066721
2936,6,17,31,0.75,0.880765,0.025066721
2937,22,17,31,0.75,0.9549692,0.025066721
2938,15,17,31,0.75,0.9534655,0.025066721
2945,14,2,31,1,0.71718174,0.021343874
2944,16,2,31,0,0.11796082,0.021343874
2946,13,2,31,0,0.10915314,0.021343874
2947,10,2,31,0,0.90335095,0.021343874
2948,8,2,31,0,0.10724035,0.021343874
2877,7,12,31,0.5,0.9216068,0.018546671
2904,14,5,31,1.75,0.10633641,0
2883,0,12,31,1.5,0.8375134,0
2903,16,5,31,0.75,0.12474802,0
2905,13,5,31,0.75,0.9529475,0
2906,10,5,31,0.75,0.099599175,0
2907,8,5,31,0.75,0.94380504,0
2878,1,12,31,0.5,0.10932662,0
2879,9,12,31,0.5,0.896681,0
2880,11,12,31,0.5,0.9237953,0
2881,3,12,31,0.5,0.09392507,0
2882,20,12,31,0.5,0.09813147,0
2884,21,12,31,0.5,0.94538784,0
2885,18,12,31,0.5,0.9491792,0
2886,4,12,31,0.5,0.090163335,0
2887,6,12,31,0.5,0.8870901,0
2888,22,12,31,0.5,0.082317516,0
2889,15,12,31,0.5,0.94580454,0
2955,6,28,32,1.625,0.1045905,0.136592742
2956,7,28,32,1.625,0.0933995,0.136592742
2949,6,23,32,1.125,0.09767193,0.031754032
2951,6,18,32,1.125,0.10440052,0.031754032
2952,7,18,32,1.125,0.10062277,0.031754032
2953,6,25,32,1.125,0.10005818,0.031754032
2954,7,25,32,1.125,0.10282193,0.031754032
2971,27,29,32,1.875,0.11965252,0.021841398
2974,27,2,32,1.875,0.12635277,0.021841398
2977,27,9,32,1.875,0.9093381,0.021841398
2973,12,29,32,1.625,0.14403245,0.021841398
2976,12,2,32,1.625,0.413865,0.021841398
2979,12,9,32,1.625,0.1152294,0.021841398
3002,1,26,32,1.125,0.10305186,0.021841398
3005,1,30,32,1,0.10212344,0.021841398
3008,1,11,32,1,0.099368475,0.021841398
2972,0,29,32,0.875,0.640703,0.021841398
2975,0,2,32,0.875,0.565992,0.021841398
2978,0,9,32,0.875,0.57881767,0.021841398
3001,5,26,32,0.25,0.10624475,0.021841398
3003,13,26,32,0.25,0.9549243,0.021841398
3004,5,30,32,0.125,0.093515,0.021841398
3006,13,30,32,0.125,0.10424472,0.021841398
3007,5,11,32,0.125,0.10251813,0.021841398
3009,13,11,32,0.125,0.093671866,0.021841398
2992,4,14,32,0,0.10652814,0.021841398
2993,16,14,32,0,0.09954852,0.021841398
2994,24,14,32,0,0.098750144,0.021841398
2995,4,21,32,0,0.10531922,0.021841398
2996,16,21,32,0,0.107394256,0.021841398
2997,24,21,32,0,0.10155152,0.021841398
2998,4,20,32,0,0.095166035,0.021841398
2999,16,20,32,0,0.10609669,0.021841398
3000,24,20,32,0,0.105091825,0.021841398
2983,22,8,32,1,0.10706336,0.017137097
2987,22,31,32,1,0.095829695,0.017137097
2991,22,10,32,1,0.109108716,0.017137097
2980,3,8,32,0.125,0.09934434,0.017137097
2981,19,8,32,0.125,0.10630628,0.017137097
2982,15,8,32,0.125,0.10516563,0.017137097
2984,3,31,32,0.125,0.09491609,0.017137097
2985,19,31,32,0.125,0.08854189,0.017137097
2986,15,31,32,0.125,0.10070412,0.017137097
2988,3,10,32,0.125,0.098003045,0.017137097
2989,19,10,32,0.125,0.0930945,0.017137097
2990,15,10,32,0.125,0.106118016,0.017137097
2957,27,28,32,1.875,0.09675725,0
2963,22,28,32,1.75,0.950074,0
2968,1,28,32,1.75,0.10810221,0
2970,17,28,32,1.75,0.14020057,0
2959,12,28,32,1.625,0.09480726,0
2950,7,23,32,1.125,0.10402842,0
2958,0,28,32,0.875,0.48131505,0
2960,3,28,32,0.875,0.10441488,0
2961,19,28,32,0.875,0.09926285,0
2962,15,28,32,0.875,0.096735194,0
2964,4,28,32,0.875,0.11398685,0
2965,16,28,32,0.875,0.10997547,0
2966,24,28,32,0.875,0.11615928,0
2967,5,28,32,0.875,0.10909986,0
2969,13,28,32,0.875,0.11252291,0
3076,21,19,33,0,0.83272105,0.046536797
3077,12,19,33,0,0.7285882,0.046536797
3057,21,11,33,1,0.89311135,0.042717087
3058,12,11,33,1,0.20219626,0.042717087
3074,21,16,33,1,0.8944499,0.042717087
3075,12,16,33,1,0.9089054,0.042717087
3027,6,3,33,1.875,0.88222426,0.024896019
3028,0,3,33,1.875,0.9191314,0.024896019
3030,13,3,33,1.875,0.66898996,0.024896019
3034,4,3,33,1.875,0.13062958,0.024896019
3039,1,3,33,1.875,0.32255626,0.024896019
3044,6,11,33,1.875,0.8725948,0.024896019
3045,0,11,33,1.875,0.5568123,0.024896019
3047,13,11,33,1.875,0.7186554,0.024896019
3051,4,11,33,1.875,0.11560992,0.024896019
3056,1,11,33,1.875,0.32646084,0.024896019
3061,6,16,33,1.875,0.8520816,0.024896019
3062,0,16,33,1.875,0.25659004,0.024896019
3064,13,16,33,1.875,0.84071046,0.024896019
3068,4,16,33,1.875,0.10047666,0.024896019
3073,1,16,33,1.875,0.74840987,0.024896019
3025,7,3,33,1.75,0.41700858,0.024896019
3026,10,3,33,1.75,0.8409548,0.024896019
3029,9,3,33,1.75,0.09606774,0.024896019
3031,15,3,33,1.75,0.9067105,0.024896019
3032,2,3,33,1.75,0.9266913,0.024896019
3033,8,3,33,1.75,0.19560742,0.024896019
3035,14,3,33,1.75,0.30957672,0.024896019
3036,20,3,33,1.75,0.9185637,0.024896019
3037,18,3,33,1.75,0.83839154,0.024896019
3038,17,3,33,1.75,0.7915272,0.024896019
3042,7,11,33,1.75,0.80647737,0.024896019
3043,10,11,33,1.75,0.21204974,0.024896019
3046,9,11,33,1.75,0.92957556,0.024896019
3048,15,11,33,1.75,0.9053891,0.024896019
3049,2,11,33,1.75,0.390398,0.024896019
3050,8,11,33,1.75,0.10922796,0.024896019
3052,14,11,33,1.75,0.11631868,0.024896019
3053,20,11,33,1.75,0.91917175,0.024896019
3054,18,11,33,1.75,0.8660518,0.024896019
3055,17,11,33,1.75,0.8991598,0.024896019
3059,7,16,33,1.75,0.3417327,0.024896019
3060,10,16,33,1.75,0.13735254,0.024896019
3063,9,16,33,1.75,0.105199866,0.024896019
3065,15,16,33,1.75,0.14649306,0.024896019
3066,2,16,33,1.75,0.08442022,0.024896019
3067,8,16,33,1.75,0.0764269,0.024896019
3069,14,16,33,1.75,0.5721055,0.024896019
3070,20,16,33,1.75,0.9368261,0.024896019
3071,18,16,33,1.75,0.7753434,0.024896019
3072,17,16,33,1.75,0.78382885,0.024896019
3010,7,5,33,1.75,0.73735595,0.021212121
3012,6,5,33,1.875,0.36239174,0
3013,0,5,33,1.875,0.66457707,0
3015,13,5,33,1.875,0.82387567,0
3019,4,5,33,1.875,0.93855464,0
3024,1,5,33,1.875,0.90815336,0
3011,10,5,33,1.75,0.12577645,0
3014,9,5,33,1.75,0.915479,0
3016,15,5,33,1.75,0.89483076,0
3017,2,5,33,1.75,0.8803406,0
3018,8,5,33,1.75,0.91239095,0
3020,14,5,33,1.75,0.8893571,0
3021,20,5,33,1.75,0.81942505,0
3022,18,5,33,1.75,0.13145764,0
3023,17,5,33,1.75,0.8063857,0
3040,21,3,33,1,0.8932254,0
3041,12,3,33,1,0.88570887,0
3084,16,30,34,0.875,0.30945793,0.140322581
3085,6,30,34,0.875,0.5213586,0.140322581
3105,14,28,34,1.625,0.11692046,0.032795699
3106,18,28,34,1.625,0.13862371,0.032795699
3107,14,24,34,1.625,0.09451055,0.032795699
3108,18,24,34,1.625,0.9482323,0.032795699
3109,14,10,34,1.625,0.11283335,0.032795699
3110,18,10,34,1.625,0.14222082,0.032795699
3078,16,13,34,0,0.09427649,0.032795699
3080,16,26,34,0,0.11024428,0.032795699
3081,6,26,34,0,0.9478454,0.032795699
3082,16,4,34,0,0.11859412,0.032795699
3083,6,4,34,0,0.94995886,0.032795699
3099,17,9,34,0,0.94763136,0.032795699
3100,29,9,34,0,0.09751925,0.032795699
3101,17,12,34,0,0.19965814,0.032795699
3102,29,12,34,0,0.10290385,0.032795699
3103,17,11,34,0,0.13301228,0.032795699
3104,29,11,34,0,0.13632347,0.032795699
3111,22,0,34,2,0.7217255,0.022580645
3112,1,0,34,2,0.8254526,0.022580645
3113,5,0,34,2,0.808697,0.022580645
3114,22,19,34,2,0.30992764,0.022580645
3115,1,19,34,2,0.35551625,0.022580645
3116,5,19,34,2,0.4219947,0.022580645
3117,22,27,34,2,0.3104441,0.022580645
3118,1,27,34,2,0.3748874,0.022580645
3119,5,27,34,2,0.40583077,0.022580645
3121,20,7,34,1.25,0.11696086,0.022580645
3122,25,7,34,1.25,0.9513563,0.022580645
3124,20,2,34,1.25,0.10361805,0.022580645
3125,25,2,34,1.25,0.097836256,0.022580645
3127,20,3,34,1.25,0.1284559,0.022580645
3128,25,3,34,1.25,0.10086461,0.022580645
3120,21,7,34,0.25,0.15817745,0.022580645
3123,21,2,34,0.25,0.13429561,0.022580645
3126,21,3,34,0.25,0.12875752,0.022580645
3088,14,30,34,1.875,0.37995932,0
3089,18,30,34,1.875,0.10843527,0
3090,22,30,34,1.875,0.3322975,0
3091,1,30,34,1.875,0.28292626,0
3092,5,30,34,1.875,0.4562521,0
3094,20,30,34,1.875,0.622222,0
3095,25,30,34,1.875,0.3313744,0
3096,8,30,34,1.875,0.33235678,0
3086,17,30,34,0.875,0.1487145,0
3087,29,30,34,0.875,0.10464654,0
3093,21,30,34,0.875,0.30065858,0
3097,15,30,34,0.875,0.45321304,0
3098,23,30,34,0.875,0.5285644,0
3079,6,13,34,0,0.15310115,0
3146,23,12,35,1.5,0.9525968,0.035612536
3133,18,10,35,2,0.9486812,0
3131,19,10,35,1,0.9485272,0
3159,19,24,35,0,0.94346154,0.313390313
3129,21,10,35,2,0.9433341,0.035612536
3154,23,0,35,1.5,0.8804989,0.037749288
3153,21,0,35,2,0.80412525,0.037749288
3169,18,16,35,1,0.1121368,0.358974359
3136,25,10,35,2,0.10125658,0
3149,18,12,35,2,0.09847711,0.133665717
3132,26,10,35,1,0.098005444,0
3152,25,12,35,2,0.096638754,0.025403609
3138,23,13,35,1.5,0.09528491,0.035612536
3130,23,10,35,1.5,0.092821665,0
3140,26,13,35,1,0.09191229,0.025403609
3170,4,2,35,1,0.0915727,0.262108262
3139,19,13,35,1,0.090996,0.12037037
3150,11,12,35,2,0.09093337,0.025403609
3143,4,13,35,2,0.09074263,0.105175689
3144,25,13,35,2,0.090656735,0.025403609
3137,21,13,35,2,0.08954869,0.035612536
3134,11,10,35,2,0.0891315,0
3148,26,12,35,1,0.08898763,0.025403609
3135,4,10,35,2,0.08773935,0
3141,18,13,35,2,0.08512388,0.133665717
3142,11,13,35,2,0.08359856,0.025403609
3147,19,12,35,1,0.08332479,0.12037037
3151,4,12,35,2,0.078532256,0.105175689
3145,21,12,35,2,0.069433555,0.035612536
3160,7,24,35,0,0,0.262108262
